time,loaded,inserted,running,waiting,ended,arrived,collisions,teleports,halting,stopped,meanWaitingTime,meanTravelTime,meanSpeed,meanSpeedRelative,discarded,duration
921.0,343,343,26,0,317,317,0,0,9,0,0.13,71.31,7.46,0.54,0,0
922.0,343,343,26,0,317,317,0,0,9,0,0.13,71.31,7.21,0.52,0,1
923.0,343,343,25,0,318,318,0,0,10,0,0.13,71.23,6.13,0.44,0,0
924.0,345,345,26,0,319,319,0,0,10,0,0.13,71.16,5.63,0.41,0,0
925.0,345,345,26,0,319,319,0,0,11,0,0.13,71.16,4.76,0.34,0,0
926.0,345,345,26,0,319,319,0,0,13,0,0.13,71.16,4.55,0.33,0,0
927.0,345,345,26,0,319,319,0,0,12,0,0.13,71.16,4.71,0.34,0,0
928.0,345,345,26,0,319,319,0,0,11,0,0.13,71.16,4.97,0.36,0,0
929.0,345,345,26,0,319,319,0,0,10,0,0.13,71.16,5.21,0.37,0,0
930.0,347,347,28,0,319,319,0,0,9,0,0.13,71.16,6.29,0.45,0,1
931.0,347,347,28,0,319,319,0,0,7,0,0.13,71.16,6.58,0.47,0,0
932.0,347,347,28,0,319,319,0,0,6,0,0.13,71.16,6.93,0.50,0,0
933.0,347,347,28,0,319,319,0,0,5,0,0.13,71.16,7.48,0.54,0,0
934.0,347,347,28,0,319,319,0,0,5,0,0.13,71.16,7.76,0.56,0,0
935.0,347,347,28,0,319,319,0,0,4,0,0.13,71.16,8.06,0.58,0,0
936.0,349,349,28,0,321,321,0,0,5,0,0.13,71.01,8.37,0.60,0,0
937.0,349,349,28,0,321,321,0,0,5,0,0.13,71.01,8.74,0.63,0,0
938.0,349,349,28,0,321,321,0,0,5,0,0.13,71.01,9.02,0.65,0,1
939.0,349,349,28,0,321,321,0,0,5,0,0.13,71.01,9.27,0.67,0,0
940.0,349,349,28,0,321,321,0,0,6,0,0.13,71.01,9.43,0.68,0,0
941.0,349,349,28,0,321,321,0,0,6,0,0.13,71.01,9.31,0.67,0,0
942.0,349,349,28,0,321,321,0,0,6,0,0.13,71.01,9.36,0.67,0,0
943.0,349,349,28,0,321,321,0,0,6,0,0.13,71.01,9.45,0.68,0,0
944.0,349,349,28,0,321,321,0,0,6,0,0.13,71.01,9.37,0.67,0,0
945.0,351,351,30,0,321,321,0,0,6,0,0.13,71.01,9.77,0.70,0,0
946.0,351,351,30,0,321,321,0,0,6,0,0.13,71.01,9.46,0.68,0,0
947.0,351,351,30,0,321,321,0,0,7,0,0.13,71.01,9.36,0.67,0,0
948.0,353,353,32,0,321,321,0,0,7,0,0.12,71.01,9.52,0.68,0,1
949.0,353,353,31,0,322,322,0,0,7,0,0.12,70.94,9.52,0.68,0,0
950.0,353,353,31,0,322,322,0,0,8,0,0.12,70.94,9.46,0.68,0,0
951.0,353,353,31,0,322,322,0,0,7,0,0.12,70.94,9.44,0.68,0,0
952.0,353,353,31,0,322,322,0,0,7,0,0.12,70.94,9.42,0.68,0,0
953.0,353,353,30,0,323,323,0,0,7,0,0.12,71.07,9.21,0.66,0,0
954.0,353,353,29,0,324,324,0,0,8,0,0.12,71.21,9.06,0.65,0,0
955.0,353,353,27,0,326,326,0,0,8,0,0.12,71.43,8.4,0.60,0,0
956.0,353,353,26,0,327,327,0,0,8,0,0.12,71.47,7.91,0.57,0,0
957.0,353,353,25,0,328,328,0,0,8,0,0.12,71.56,7.27,0.52,0,0
958.0,353,353,25,0,328,328,0,0,9,0,0.12,71.56,7.16,0.52,0,0
959.0,353,353,23,0,330,330,0,0,10,0,0.12,71.62,6.61,0.48,0,0
960.0,359,358,27,1,331,331,0,0,10,0,0.12,71.59,7.48,0.54,0,0
961.0,359,359,27,0,332,332,0,0,11,0,0.13,71.60,7.3,0.53,0,0
962.0,359,359,27,0,332,332,0,0,11,0,0.13,71.60,7.25,0.52,0,0
963.0,359,359,27,0,332,332,0,0,8,0,0.13,71.60,7.54,0.54,0,0
964.0,359,359,26,0,333,333,0,0,6,0,0.13,71.53,7.79,0.56,0,1
965.0,359,359,26,0,333,333,0,0,4,0,0.13,71.53,7.86,0.57,0,0
966.0,359,359,25,0,334,334,0,0,2,0,0.13,71.52,7.79,0.56,0,0
967.0,359,359,25,0,334,334,0,0,2,0,0.13,71.52,7.64,0.55,0,0
968.0,359,359,25,0,334,334,0,0,3,0,0.13,71.52,7.64,0.55,0,0
969.0,359,359,24,0,335,335,0,0,3,0,0.13,71.50,7.53,0.54,0,0
970.0,359,359,24,0,335,335,0,0,4,0,0.13,71.50,7.81,0.56,0,0
971.0,359,359,23,0,336,336,0,0,4,0,0.13,71.50,7.68,0.55,0,0
972.0,361,361,24,0,337,337,0,0,4,0,0.12,71.45,8.05,0.58,0,0
973.0,361,361,24,0,337,337,0,0,4,0,0.12,71.45,8.2,0.59,0,0
974.0,361,361,24,0,337,337,0,0,4,0,0.12,71.45,8.41,0.61,0,0
975.0,363,363,26,0,337,337,0,0,4,0,0.12,71.45,8.94,0.64,0,0
976.0,363,363,26,0,337,337,0,0,4,0,0.12,71.45,8.92,0.64,0,0
977.0,363,363,26,0,337,337,0,0,4,0,0.12,71.45,9.4,0.68,0,0
978.0,363,363,26,0,337,337,0,0,4,0,0.12,71.45,9.59,0.69,0,0
979.0,363,363,26,0,337,337,0,0,4,0,0.12,71.45,9.57,0.69,0,0
980.0,363,363,25,0,338,338,0,0,4,0,0.12,71.48,9.6,0.69,0,0
981.0,363,363,25,0,338,338,0,0,4,0,0.12,71.48,9.43,0.68,0,0
982.0,363,363,25,0,338,338,0,0,4,0,0.12,71.48,8.93,0.64,0,0
983.0,363,363,25,0,338,338,0,0,4,0,0.12,71.48,8.41,0.61,0,0
984.0,365,365,27,0,338,338,0,0,4,0,0.12,71.48,8.71,0.63,0,0
985.0,365,365,27,0,338,338,0,0,6,0,0.12,71.48,8.58,0.62,0,0
986.0,365,365,27,0,338,338,0,0,6,0,0.12,71.48,8.71,0.63,0,0
987.0,365,365,27,0,338,338,0,0,8,0,0.12,71.48,8.53,0.61,0,0
988.0,365,365,27,0,338,338,0,0,8,0,0.12,71.48,8.5,0.61,0,0
989.0,365,365,26,0,339,339,0,0,8,0,0.12,71.53,8.34,0.60,0,0
990.0,370,369,28,1,341,341,0,0,8,0,0.12,71.64,8.76,0.63,0,0
991.0,370,369,28,1,341,341,0,0,8,0,0.12,71.64,8.82,0.63,0,0
992.0,370,370,28,0,342,342,0,0,8,0,0.13,71.66,8.85,0.64,0,0
993.0,370,370,28,0,342,342,0,0,8,0,0.13,71.66,8.59,0.62,0,0
994.0,370,370,28,0,342,342,0,0,8,0,0.13,71.66,8.6,0.62,0,0
995.0,370,370,27,0,343,343,0,0,8,0,0.13,71.70,8.26,0.59,0,1
996.0,372,372,28,0,344,344,0,0,8,0,0.13,71.70,8.11,0.58,0,0
997.0,372,372,28,0,344,344,0,0,8,0,0.13,71.70,7.92,0.57,0,0
998.0,372,372,27,0,345,345,0,0,9,0,0.13,71.70,7.76,0.56,0,0
999.0,372,372,26,0,346,346,0,0,9,0,0.13,71.68,7.55,0.54,0,0
1000.0,372,372,25,0,347,347,0,0,9,0,0.13,71.66,7.32,0.53,0,0
1001.0,372,372,25,0,347,347,0,0,9,0,0.13,71.66,7.39,0.53,0,0
1002.0,372,372,24,0,348,348,0,0,10,0,0.13,71.61,7.06,0.51,0,0
1003.0,372,372,24,0,348,348,0,0,10,0,0.13,71.61,7.21,0.52,0,0
1004.0,372,372,24,0,348,348,0,0,10,0,0.13,71.61,7.3,0.52,0,0
1005.0,374,374,26,0,348,348,0,0,10,0,0.13,71.61,7.68,0.55,0,0
1006.0,374,374,26,0,348,348,0,0,10,0,0.13,71.61,7.39,0.53,0,0
1007.0,374,374,25,0,349,349,0,0,10,0,0.13,71.57,6.87,0.49,0,0
1008.0,376,376,26,0,350,350,0,0,10,0,0.12,71.50,7.06,0.51,0,0
1009.0,376,376,26,0,350,350,0,0,10,0,0.12,71.50,6.72,0.48,0,0
1010.0,376,376,26,0,350,350,0,0,10,0,0.12,71.50,6.27,0.45,0,1
1011.0,376,376,26,0,350,350,0,0,11,0,0.12,71.50,6.01,0.43,0,0
1012.0,376,376,26,0,350,350,0,0,11,0,0.12,71.50,5.79,0.42,0,0
1013.0,376,376,26,0,350,350,0,0,12,0,0.12,71.50,5.78,0.42,0,0
1014.0,376,376,26,0,350,350,0,0,12,0,0.12,71.50,5.52,0.40,0,0
1015.0,376,376,26,0,350,350,0,0,13,0,0.12,71.50,5.46,0.39,0,0
1016.0,376,376,26,0,350,350,0,0,14,0,0.12,71.50,5.61,0.40,0,0
1017.0,376,376,26,0,350,350,0,0,11,0,0.12,71.50,5.8,0.42,0,0
1018.0,376,376,26,0,350,350,0,0,9,0,0.12,71.50,6.1,0.44,0,0
1019.0,376,376,25,0,351,351,0,0,7,0,0.12,71.47,6.03,0.43,0,1
1020.0,382,381,29,1,352,352,0,0,5,0,0.12,71.40,7.44,0.53,0,0
1021.0,382,382,30,0,352,352,0,0,3,0,0.13,71.40,7.84,0.56,0,0
1022.0,382,382,30,0,352,352,0,0,4,0,0.13,71.40,8.24,0.59,0,0
1023.0,382,382,30,0,352,352,0,0,3,0,0.13,71.40,8.34,0.60,0,0
1024.0,382,382,30,0,352,352,0,0,3,0,0.13,71.40,8.66,0.62,0,0
1025.0,382,382,29,0,353,353,0,0,4,0,0.13,71.35,8.92,0.64,0,1
1026.0,382,382,29,0,353,353,0,0,4,0,0.13,71.35,9.21,0.66,0,0
1027.0,382,382,29,0,353,353,0,0,4,0,0.13,71.35,9.48,0.68,0,0
1028.0,382,382,29,0,353,353,0,0,4,0,0.13,71.35,9.68,0.70,0,0
1029.0,382,382,29,0,353,353,0,0,4,0,0.13,71.35,9.91,0.71,0,0
1030.0,382,382,29,0,353,353,0,0,4,0,0.13,71.35,9.95,0.72,0,0
1031.0,382,382,29,0,353,353,0,0,4,0,0.13,71.35,9.91,0.71,0,0
1032.0,384,384,30,0,354,354,0,0,5,0,0.12,71.28,9.96,0.72,0,0
1033.0,384,384,30,0,354,354,0,0,5,0,0.12,71.28,9.82,0.71,0,1
1034.0,384,384,30,0,354,354,0,0,5,0,0.12,71.28,9.88,0.71,0,0
1035.0,386,386,31,0,355,355,0,0,6,0,0.12,71.23,10.03,0.72,0,0
1036.0,386,386,31,0,355,355,0,0,6,0,0.12,71.23,10.03,0.72,0,0
1037.0,386,386,31,0,355,355,0,0,6,0,0.12,71.23,10.05,0.72,0,0
1038.0,386,386,31,0,355,355,0,0,6,0,0.12,71.23,10.14,0.73,0,0
1039.0,386,386,30,0,356,356,0,0,6,0,0.12,71.16,10.13,0.73,0,0
1040.0,386,386,30,0,356,356,0,0,6,0,0.12,71.16,9.74,0.70,0,1
1041.0,386,386,30,0,356,356,0,0,5,0,0.12,71.16,9.27,0.67,0,0
1042.0,386,386,30,0,356,356,0,0,5,0,0.12,71.16,8.44,0.61,0,0
1043.0,386,386,29,0,357,357,0,0,6,0,0.12,71.28,7.9,0.57,0,0
1044.0,388,388,31,0,357,357,0,0,6,0,0.12,71.28,8.03,0.58,0,0
1045.0,388,388,30,0,358,358,0,0,8,0,0.12,71.40,8.01,0.58,0,0
1046.0,388,388,29,0,359,359,0,0,9,0,0.12,71.48,7.84,0.56,0,0
1047.0,388,388,28,0,360,360,0,0,9,0,0.12,71.57,7.85,0.56,0,0
1048.0,388,388,27,0,361,361,0,0,10,0,0.12,71.61,7.58,0.55,0,0
1049.0,388,388,26,0,362,362,0,0,10,0,0.12,71.66,7.45,0.54,0,1
1050.0,390,390,27,0,363,363,0,0,10,0,0.12,71.67,7.77,0.56,0,0
1051.0,390,390,26,0,364,364,0,0,10,0,0.12,71.72,7.48,0.54,0,0
1052.0,390,390,25,0,365,365,0,0,10,0,0.12,71.70,6.96,0.50,0,0
1053.0,390,390,24,0,366,366,0,0,7,0,0.12,71.63,6.71,0.48,0,0
1054.0,390,390,24,0,366,366,0,0,5,0,0.12,71.63,6.75,0.49,0,0
1055.0,390,390,24,0,366,366,0,0,4,0,0.12,71.63,6.83,0.49,0,0
1056.0,392,392,26,0,366,366,0,0,3,0,0.12,71.63,7.41,0.53,0,1
1057.0,392,392,25,0,367,367,0,0,3,0,0.12,71.66,7.54,0.54,0,0
1058.0,392,392,24,0,368,368,0,0,3,0,0.12,71.65,7.38,0.53,0,0
1059.0,392,392,24,0,368,368,0,0,3,0,0.12,71.65,7.47,0.54,0,0
1060.0,392,392,23,0,369,369,0,0,4,0,0.12,71.64,7.51,0.54,0,0
1061.0,392,392,23,0,369,369,0,0,5,0,0.12,71.64,7.79,0.56,0,0
1062.0,392,392,23,0,369,369,0,0,5,0,0.12,71.64,7.96,0.57,0,0
1063.0,392,392,22,0,370,370,0,0,5,0,0.12,71.60,8.14,0.59,0,0
1064.0,392,392,22,0,370,370,0,0,5,0,0.12,71.60,8.35,0.60,0,0
1065.0,394,394,24,0,370,370,0,0,5,0,0.12,71.60,9.04,0.65,0,1
1066.0,394,394,24,0,370,370,0,0,5,0,0.12,71.60,9.11,0.66,0,0
1067.0,394,394,23,0,371,371,0,0,5,0,0.12,71.70,9.01,0.65,0,0
1068.0,396,396,25,0,371,371,0,0,5,0,0.12,71.70,9.24,0.66,0,0
1069.0,396,396,24,0,372,372,0,0,5,0,0.12,71.64,9.09,0.65,0,0
1070.0,396,396,24,0,372,372,0,0,5,0,0.12,71.64,8.92,0.64,0,0
1071.0,396,396,24,0,372,372,0,0,5,0,0.12,71.64,8.72,0.63,0,0
1072.0,396,396,24,0,372,372,0,0,5,0,0.12,71.64,8.28,0.60,0,0
1073.0,396,396,24,0,372,372,0,0,7,0,0.12,71.64,8.22,0.59,0,0
1074.0,396,396,24,0,372,372,0,0,7,0,0.12,71.64,8.29,0.60,0,0
1075.0,396,396,24,0,372,372,0,0,7,0,0.12,71.64,8.44,0.61,0,0
1076.0,396,396,24,0,372,372,0,0,7,0,0.12,71.64,8.49,0.61,0,0
1077.0,396,396,24,0,372,372,0,0,7,0,0.12,71.64,8.63,0.62,0,0
1078.0,396,396,23,0,373,373,0,0,7,0,0.12,71.66,8.49,0.61,0,0
1079.0,396,396,23,0,373,373,0,0,7,0,0.12,71.66,8.22,0.59,0,0
1080.0,405,403,29,2,374,374,0,0,7,0,0.12,71.71,9.35,0.67,0,0
1081.0,405,404,29,1,375,375,0,0,7,0,0.12,71.72,8.99,0.65,0,0
1082.0,405,404,29,1,375,375,0,0,7,0,0.12,71.72,8.84,0.64,0,1
1083.0,405,405,29,0,376,376,0,0,7,0,0.13,71.76,8.61,0.62,0,0
1084.0,405,405,29,0,376,376,0,0,7,0,0.13,71.76,8.79,0.63,0,0
1085.0,405,405,27,0,378,378,0,0,7,0,0.13,71.75,8.41,0.61,0,0
1086.0,405,405,27,0,378,378,0,0,7,0,0.13,71.75,8.58,0.62,0,0
1087.0,405,405,26,0,379,379,0,0,7,0,0.13,71.74,8.5,0.61,0,0
1088.0,405,405,25,0,380,380,0,0,8,0,0.13,71.70,8.11,0.58,0,0
1089.0,405,405,25,0,380,380,0,0,8,0,0.13,71.70,8.04,0.58,0,0
1090.0,405,405,25,0,380,380,0,0,8,0,0.13,71.70,7.67,0.55,0,0
1091.0,405,405,25,0,380,380,0,0,9,0,0.13,71.70,7.59,0.55,0,1
1092.0,407,407,26,0,381,381,0,0,9,0,0.13,71.67,7.83,0.56,0,0
1093.0,407,407,26,0,381,381,0,0,9,0,0.13,71.67,7.92,0.57,0,0
1094.0,407,407,26,0,381,381,0,0,9,0,0.13,71.67,7.73,0.56,0,0
1095.0,409,409,27,0,382,382,0,0,9,0,0.13,71.62,7.94,0.57,0,0
1096.0,409,409,27,0,382,382,0,0,9,0,0.13,71.62,7.89,0.57,0,0
1097.0,409,409,27,0,382,382,0,0,9,0,0.13,71.62,8.03,0.58,0,0
1098.0,409,409,27,0,382,382,0,0,9,0,0.13,71.62,8.04,0.58,0,0
1099.0,409,409,27,0,382,382,0,0,9,0,0.13,71.62,7.85,0.56,0,1
1100.0,409,409,27,0,382,382,0,0,9,0,0.13,71.62,7.58,0.55,0,0
1101.0,409,409,27,0,382,382,0,0,9,0,0.13,71.62,7.05,0.51,0,0
1102.0,409,409,27,0,382,382,0,0,11,0,0.13,71.62,6.2,0.45,0,0
1103.0,409,409,26,0,383,383,0,0,11,0,0.13,71.58,5.16,0.37,0,0
1104.0,411,411,28,0,383,383,0,0,11,0,0.13,71.58,5.51,0.40,0,0
1105.0,411,411,28,0,383,383,0,0,13,0,0.13,71.58,5.47,0.39,0,0
1106.0,411,411,28,0,383,383,0,0,14,0,0.13,71.58,5.62,0.40,0,0
1107.0,411,411,28,0,383,383,0,0,12,0,0.13,71.58,5.86,0.42,0,0
1108.0,411,411,27,0,384,384,0,0,10,0,0.13,71.53,6.22,0.45,0,1
1109.0,411,411,27,0,384,384,0,0,8,0,0.13,71.53,6.59,0.47,0,0
1110.0,413,413,29,0,384,384,0,0,6,0,0.13,71.53,7.47,0.54,0,0
1111.0,413,413,29,0,384,384,0,0,4,0,0.13,71.53,7.74,0.56,0,0
1112.0,413,413,29,0,384,384,0,0,4,0,0.13,71.53,8.05,0.58,0,0
1113.0,413,413,28,0,385,385,0,0,3,0,0.13,71.49,8.06,0.58,0,0
1114.0,413,413,28,0,385,385,0,0,2,0,0.13,71.49,8.28,0.60,0,0
1115.0,413,413,28,0,385,385,0,0,2,0,0.13,71.49,8.63,0.62,0,0
1116.0,415,415,29,0,386,386,0,0,3,0,0.13,71.43,9.06,0.65,0,1
1117.0,415,415,29,0,386,386,0,0,4,0,0.13,71.43,9.46,0.68,0,0
1118.0,415,415,29,0,386,386,0,0,4,0,0.13,71.43,9.86,0.71,0,0
1119.0,415,415,29,0,386,386,0,0,4,0,0.13,71.43,10.23,0.74,0,0
1120.0,415,415,29,0,386,386,0,0,4,0,0.13,71.43,10.32,0.74,0,0
1121.0,415,415,29,0,386,386,0,0,4,0,0.13,71.43,10.45,0.75,0,0
1122.0,415,415,29,0,386,386,0,0,4,0,0.13,71.43,10.29,0.74,0,0
1123.0,415,415,29,0,386,386,0,0,4,0,0.13,71.43,10.38,0.75,0,0
1124.0,415,415,29,0,386,386,0,0,4,0,0.13,71.43,10.45,0.75,0,0
1125.0,417,417,29,0,388,388,0,0,4,0,0.12,71.33,10.31,0.74,0,0
1126.0,417,417,29,0,388,388,0,0,4,0,0.12,71.33,10.12,0.73,0,0
1127.0,417,417,27,0,390,390,0,0,4,0,0.12,71.20,9.85,0.71,0,0
1128.0,419,419,29,0,390,390,0,0,6,0,0.12,71.20,10.09,0.73,0,0
1129.0,419,419,29,0,390,390,0,0,6,0,0.12,71.20,10.06,0.72,0,0
1130.0,419,419,29,0,390,390,0,0,6,0,0.12,71.20,10.07,0.72,0,0
1131.0,419,419,29,0,390,390,0,0,5,0,0.12,71.20,9.96,0.72,0,0
1132.0,419,419,29,0,390,390,0,0,5,0,0.12,71.20,9.73,0.70,0,1
1133.0,419,419,27,0,392,392,0,0,5,0,0.12,71.42,9.26,0.67,0,0
1134.0,419,419,27,0,392,392,0,0,5,0,0.12,71.42,9.13,0.66,0,0
1135.0,419,419,25,0,394,394,0,0,6,0,0.12,71.60,8.74,0.63,0,0
1136.0,419,419,25,0,394,394,0,0,7,0,0.12,71.60,8.74,0.63,0,0
1137.0,419,419,24,0,395,395,0,0,7,0,0.12,71.64,8.34,0.60,0,0
1138.0,419,419,24,0,395,395,0,0,7,0,0.12,71.64,8.08,0.58,0,0
1139.0,419,419,23,0,396,396,0,0,7,0,0.12,71.72,7.52,0.54,0,0
1140.0,425,424,28,1,396,396,0,0,8,0,0.12,71.72,8.59,0.62,0,1
1141.0,425,425,28,0,397,397,0,0,9,0,0.12,71.77,8.43,0.61,0,0
1142.0,425,425,28,0,397,397,0,0,9,0,0.12,71.77,8.47,0.61,0,0
1143.0,425,425,26,0,399,399,0,0,6,0,0.12,71.80,8.6,0.62,0,0
1144.0,425,425,24,0,401,401,0,0,4,0,0.12,71.76,8.56,0.62,0,0
1145.0,425,425,24,0,401,401,0,0,2,0,0.12,71.76,8.96,0.64,0,0
1146.0,425,425,23,0,402,402,0,0,2,0,0.12,71.71,8.52,0.61,0,0
1147.0,425,425,23,0,402,402,0,0,2,0,0.12,71.71,8.72,0.63,0,0
1148.0,425,425,22,0,403,403,0,0,3,0,0.12,71.69,8.12,0.58,0,0
1149.0,425,425,21,0,404,404,0,0,4,0,0.12,71.68,8.12,0.58,0,0
1150.0,425,425,21,0,404,404,0,0,4,0,0.12,71.68,8.14,0.59,0,0
1151.0,425,425,20,0,405,405,0,0,4,0,0.12,71.64,7.94,0.57,0,0
1152.0,427,427,22,0,405,405,0,0,4,0,0.12,71.64,8.49,0.61,0,0
1153.0,427,427,22,0,405,405,0,0,4,0,0.12,71.64,8.76,0.63,0,0
1154.0,427,427,22,0,405,405,0,0,4,0,0.12,71.64,8.91,0.64,0,0
1155.0,429,429,24,0,405,405,0,0,4,0,0.12,71.64,9.39,0.68,0,1
1156.0,429,429,23,0,406,406,0,0,4,0,0.12,71.65,9.41,0.68,0,0
1157.0,429,429,23,0,406,406,0,0,4,0,0.12,71.65,9.86,0.71,0,0
1158.0,429,429,23,0,406,406,0,0,4,0,0.12,71.65,10.01,0.72,0,0
1159.0,429,429,23,0,406,406,0,0,4,0,0.12,71.65,10.31,0.74,0,0
1160.0,429,429,23,0,406,406,0,0,4,0,0.12,71.65,10.29,0.74,0,0
1161.0,429,429,23,0,406,406,0,0,4,0,0.12,71.65,9.89,0.71,0,0
1162.0,429,429,23,0,406,406,0,0,4,0,0.12,71.65,9.0,0.65,0,0
1163.0,429,429,23,0,406,406,0,0,4,0,0.12,71.65,8.3,0.60,0,0
1164.0,431,431,25,0,406,406,0,0,5,0,0.12,71.65,8.57,0.62,0,1
1165.0,431,431,25,0,406,406,0,0,6,0,0.12,71.65,8.28,0.60,0,0
1166.0,431,431,25,0,406,406,0,0,7,0,0.12,71.65,8.07,0.58,0,0
1167.0,431,431,25,0,406,406,0,0,8,0,0.12,71.65,8.18,0.59,0,0
1168.0,431,431,24,0,407,407,0,0,8,0,0.12,71.66,8.1,0.58,0,0
1169.0,431,431,23,0,408,408,0,0,8,0,0.12,71.68,8.1,0.58,0,0
1170.0,436,435,26,1,409,409,0,0,8,0,0.12,71.72,8.94,0.64,0,0
1171.0,436,435,26,1,409,409,0,0,8,0,0.12,71.72,8.75,0.63,0,0
1172.0,436,436,26,0,410,410,0,0,8,0,0.13,71.71,8.93,0.64,0,1
1173.0,436,436,25,0,411,411,0,0,8,0,0.13,71.71,8.65,0.62,0,0
1174.0,436,436,25,0,411,411,0,0,8,0,0.13,71.71,8.31,0.60,0,0
1175.0,436,436,24,0,412,412,0,0,8,0,0.13,71.67,7.73,0.56,0,0
1176.0,438,438,26,0,412,412,0,0,8,0,0.13,71.67,7.7,0.55,0,0
1177.0,438,438,26,0,412,412,0,0,9,0,0.13,71.67,7.49,0.54,0,0
1178.0,438,438,25,0,413,413,0,0,10,0,0.13,71.65,7.35,0.53,0,0
1179.0,438,438,25,0,413,413,0,0,10,0,0.13,71.65,7.33,0.53,0,0
1180.0,438,438,23,0,415,415,0,0,10,0,0.13,71.56,6.75,0.49,0,1
1181.0,438,438,23,0,415,415,0,0,10,0,0.13,71.56,6.87,0.49,0,0
1182.0,438,438,23,0,415,415,0,0,10,0,0.13,71.56,6.8,0.49,0,0
1183.0,438,438,23,0,415,415,0,0,10,0,0.13,71.56,6.86,0.49,0,0
1184.0,438,438,23,0,415,415,0,0,10,0,0.13,71.56,6.95,0.50,0,0
1185.0,440,440,25,0,415,415,0,0,10,0,0.12,71.56,7.24,0.52,0,0
1186.0,440,440,25,0,415,415,0,0,10,0,0.12,71.56,6.92,0.50,0,0
1187.0,440,440,25,0,415,415,0,0,10,0,0.12,71.56,6.87,0.49,0,0
1188.0,442,442,27,0,415,415,0,0,10,0,0.12,71.56,7.33,0.53,0,0
1189.0,442,442,26,0,416,416,0,0,10,0,0.12,71.50,6.84,0.49,0,0
1190.0,442,442,26,0,416,416,0,0,10,0,0.12,71.50,6.81,0.49,0,0
1191.0,442,442,25,0,417,417,0,0,10,0,0.12,71.45,6.2,0.45,0,0
1192.0,442,442,25,0,417,417,0,0,11,0,0.12,71.45,5.79,0.42,0,0
1193.0,442,442,25,0,417,417,0,0,11,0,0.12,71.45,5.76,0.41,0,0
1194.0,442,442,25,0,417,417,0,0,12,0,0.12,71.45,5.44,0.39,0,0
1195.0,442,442,25,0,417,417,0,0,13,0,0.12,71.45,5.37,0.39,0,0
1196.0,442,442,25,0,417,417,0,0,14,0,0.12,71.45,5.47,0.39,0,0
1197.0,442,442,25,0,417,417,0,0,11,0,0.12,71.45,5.62,0.40,0,0
1198.0,442,442,25,0,417,417,0,0,9,0,0.12,71.45,5.72,0.41,0,1
1199.0,442,442,25,0,417,417,0,0,7,0,0.12,71.45,5.73,0.41,0,0
1200.0,448,447,30,1,417,417,0,0,5,0,0.12,71.45,7.33,0.53,0,0
1201.0,448,448,31,0,417,417,0,0,5,0,0.12,71.45,7.75,0.56,0,0
1202.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,7.99,0.57,0,0
1203.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,8.57,0.62,0,0
1204.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,8.94,0.64,0,0
1205.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,9.15,0.66,0,0
1206.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,9.37,0.67,0,0
1207.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,9.63,0.69,0,0
1208.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,9.8,0.71,0,0
1209.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,9.62,0.69,0,0
1210.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,9.58,0.69,0,0
1211.0,448,448,30,0,418,418,0,0,4,0,0.12,71.40,9.61,0.69,0,0
1212.0,450,450,30,0,420,420,0,0,4,0,0.12,71.32,9.91,0.71,0,1
1213.0,450,450,30,0,420,420,0,0,6,0,0.12,71.32,9.95,0.72,0,0
1214.0,450,450,29,0,421,421,0,0,6,0,0.12,71.27,9.91,0.71,0,0
1215.0,452,452,31,0,421,421,0,0,6,0,0.12,71.27,10.13,0.73,0,0
1216.0,452,452,31,0,421,421,0,0,6,0,0.12,71.27,10.19,0.73,0,0
1217.0,452,452,30,0,422,422,0,0,6,0,0.12,71.21,10.14,0.73,0,0
1218.0,452,452,30,0,422,422,0,0,6,0,0.12,71.21,10.15,0.73,0,0
1219.0,452,452,30,0,422,422,0,0,6,0,0.12,71.21,10.15,0.73,0,0
1220.0,452,452,30,0,422,422,0,0,6,0,0.12,71.21,10.05,0.72,0,1
1221.0,452,452,30,0,422,422,0,0,5,0,0.12,71.21,9.6,0.69,0,0
1222.0,452,452,30,0,422,422,0,0,5,0,0.12,71.21,8.92,0.64,0,0
1223.0,452,452,28,0,424,424,0,0,5,0,0.12,71.41,8.37,0.60,0,0
1224.0,454,454,30,0,424,424,0,0,8,0,0.12,71.41,8.52,0.61,0,0
1225.0,454,454,28,0,426,426,0,0,9,0,0.12,71.54,8.09,0.58,0,0
1226.0,454,454,28,0,426,426,0,0,9,0,0.12,71.54,8.12,0.58,0,0
1227.0,454,454,27,0,427,427,0,0,9,0,0.12,71.58,7.88,0.57,0,0
1228.0,454,454,26,0,428,428,0,0,9,0,0.12,71.62,7.64,0.55,0,0
1229.0,454,454,26,0,428,428,0,0,9,0,0.12,71.62,7.64,0.55,0,0
1230.0,456,456,26,0,430,430,0,0,10,0,0.12,71.67,7.51,0.54,0,0
1231.0,456,456,26,0,430,430,0,0,10,0,0.12,71.67,7.59,0.55,0,0
